Raw RH Runs
Rows,Hits,Seed,Flips,Flip %,TRR Commands,Total Energy,Refresh Energy,TRR Energy,Write Energy,Read Energy,Activation Energy,Average Read Latency
20,50000,4,2,2,0.1,0,169338878620.8,45033601536.0,0.0,0.0,8891320934.4,8209192320.0,109.98157848157848
20,50000,4,4,2,0.1,0,212264395459.2,90068267520.0,0.0,0.0,8874888652.8,7477223040.0,143.57059156766206
20,50000,4,8,2,0.1,0,298132027315.19995,180136535040.0,0.0,0.0,8840166604.8,6052186560.0,216.3006028006028
20,50000,5,16,2,0.1,0,469594828992.0,360274134528.0,0.0,0.0,8745875865.599998,2725920960.0,392.03788255682383
20,50000,5,2,3,0.15,0,169337677104.0,45033601536.0,0.0,0.0,8889931161.599998,8209548480.0,109.9935964935965
20,50000,5,4,3,0.15,0,212262193334.4,90068267520.0,0.0,0.0,8872452096.0,7477666560.0,143.56043752196885
20,50000,5,8,4,0.2,0,298127236003.19995,180136535040.0,0.0,0.0,8835400396.8,6052132800.0,216.27564927564927
20,50000,6,16,1,0.05,0,469601688960.0,360274134528.0,0.0,0.0,8753492889.599998,2724496320.0,391.9436529154794
20,50000,6,2,2,0.1,0,169338597888.0,45033601536.0,0.0,0.0,8891067033.599998,8209138560.0,109.98102998102998
20,50000,6,4,2,0.1,0,212264135971.2,90068267520.0,0.0,0.0,8874554572.8,7477364160.0,143.57123757056908
20,50000,6,8,1,0.05,0,298130758665.6,180136535040.0,0.0,0.0,8839235635.199999,6051541440.0,216.29385029385028
20,50000,7,16,2,0.1,0,469600262880.0,360274134528.0,0.0,0.0,8751933849.599998,2724731520.0,391.73030509545765
20,50000,7,2,2,0.1,0,169338545750.4,45033601536.0,0.0,0.0,8890893312.0,8209373760.0,109.98419098419099
20,50000,7,4,2,0.1,0,212263648867.2,90068267520.0,0.0,0.0,8874131404.8,7477243200.0,143.567409553343
20,50000,7,8,1,0.05,0,298129746931.19995,180136535040.0,0.0,0.0,8837983948.8,6051998400.0,216.2899827899828
20,50000,8,16,1,0.05,0,469594010131.19995,360274134528.0,0.0,0.0,8745332428.8,2725390080.0,392.2401588602383
20,50000,8,2,4,0.2,0,169337713574.4,45033601536.0,0.0,0.0,8890091520.0,8209313280.0,109.97925297925298
20,50000,8,4,4,0.2,0,212262446563.2,90068267520.0,0.0,0.0,8872772812.8,7477538880.0,143.56250153125688
20,50000,8,8,2,0.1,0,298127072332.8,180136535040.0,0.0,0.0,8835262310.4,6052085760.0,216.27322277322278
20,50000,9,16,2,0.1,0,469601161785.6,360274134528.0,0.0,0.0,8752887091.199999,2724637440.0,392.14136321204484
20,50000,9,2,6,0.3,0,169338647107.2,45033601536.0,0.0,0.0,8891124940.8,8209125120.0,109.98056248056248
20,50000,9,4,6,0.3,0,212264163984.0,90068267520.0,0.0,0.0,8874429849.599998,7477653120.0,143.5734505805276
20,50000,9,8,4,0.2,0,298129905811.19995,180136535040.0,0.0,0.0,8838251212.8,6051790080.0,216.29093879093878
50,100000,10,16,17,0.34,0,2347997415840.0,1801372801536.0,0.0,0.0,43752181401.6,13626036480.0,391.95869637934817
50,100000,10,2,42,0.84,0,846695682019.2,225171201024.0,0.0,0.0,44454275020.799995,41045793600.0,109.98227929645586
50,100000,10,4,38,0.76,0,1061317275744.0,450342402048.0,0.0,0.0,44368603545.6,37385302080.0,143.5611010122202
50,100000,10,8,24,0.48,0,1490649571008.0,900685868544.0,0.0,0.0,44186841753.6,30260832000.0,216.28837348837348
50,100000,1,16,11,0.22,0,2347980732403.2,1801372801536.0,0.0,0.0,43734310348.799995,13628287680.0,392.2323763929506
50,100000,1,2,33,0.66,0,846693580320.0,225171201024.0,0.0,0.0,44451589017.6,41046909120.0,109.97725369545074
50,100000,1,4,32,0.64,0,1061314476912.0,450342402048.0,0.0,0.0,44364483225.6,37387801920.0,143.56049646814893
50,100000,1,8,26,0.52,0,1490641579382.4,900685868544.0,0.0,0.0,44179006464.0,30260502720.0,216.2840340840341
50,100000,2,16,2,0.04,0,2348013385075.2,1801372801536.0,0.0,0.0,43770279628.799995,13622017920.0,392.08329473331787
50,100000,2,2,17,0.34,0,846696709555.2,225171201024.0,0.0,0.0,44455566796.799995,41045289600.0,109.98048009609602
50,100000,2,4,24,0.48,0,1061322033705.5999,450342402048.0,0.0,0.0,44373521203.2,37384999680.0,143.5671656701497
50,100000,2,8,21,0.42,0,1490658594672.0,900685868544.0,0.0,0.0,44196173721.6,30260227200.0,216.3033202033202
50,100000,3,16,11,0.22,0,2347977844128.0,1801372801536.0,0.0,0.0,43730288025.6,13630438080.0,391.9890127956051
50,100000,3,2,34,0.68,0,846692766144.0,225171201024.0,0.0,0.0,44451210393.6,41046096000.0,109.9722734944547
50,100000,3,4,29,0.58,0,1061312668675.2,450342402048.0,0.0,0.0,44363026636.799995,37387136640.0,143.55991086797326
50,100000,3,8,26,0.52,0,1490638345113.6,900685868544.0,0.0,0.0,44175478579.2,30261047040.0,216.2809025809026
50,100000,4,16,16,0.32,0,2348002454476.8,1801372801536.0,0.0,0.0,43759361894.399994,13621984320.0,391.99249109624554
50,100000,4,2,36,0.72,0,846696232435.2,225171201024.0,0.0,0.0,44454675916.799995,41046069120.0,109.99012639802528
50,100000,4,4,37,0.74,0,1061320094428.8,450342402048.0,0.0,0.0,44370260582.399994,37387499520.0,143.5670586701176
50,100000,4,8,27,0.54,0,1490653251974.4,900685868544.0,0.0,0.0,44190721536.0,30260442240.0,216.2947946947947
50,100000,5,16,11,0.22,0,2347987876550.4,1801372801536.0,0.0,0.0,43741762560.0,13627709760.0,392.080717432287
50,100000,5,2,30,0.6,0,846694103491.2,225171201024.0,0.0,0.0,44452871884.799995,41045450880.0,109.97621339524268
50,100000,5,4,24,0.48,0,1061315009904.0,450342402048.0,0.0,0.0,44365641369.6,37386619200.0,143.56048686814606
50,100000,5,8,14,0.28,0,1490645018832.0,900685868544.0,0.0,0.0,44182765977.6,30259951680.0,216.27772417772417
50,100000,6,16,9,0.18,0,2348015265235.2,1801372801536.0,0.0,0.0,43772417740.799995,13621520640.0,391.96770108385056
50,100000,6,2,28,0.56,0,846697345075.2,225171201024.0,0.0,0.0,44455633612.799995,41046371520.0,109.98756639751328
50,100000,6,4,24,0.48,0,1061322685660.7999,450342402048.0,0.0,0.0,44373022310.399994,37387176960.0,143.5704916711475
50,100000,6,8,23,0.46,0,1490658434025.5999,900685868544.0,0.0,0.0,44196503347.2,30259353600.0,216.2913602913603
50,100000,7,16,5,0.1,0,2347991349868.8,1801372801536.0,0.0,0.0,43746399590.399994,13625498880.0,391.9888055944028
50,100000,7,2,26,0.52,0,846694644470.3999,225171201024.0,0.0,0.0,44453263872.0,41045739840.0,109.9826189965238
50,100000,7,4,21,0.42,0,1061317932508.8,450342402048.0,0.0,0.0,44367899750.399994,37387875840.0,143.56524946957484
50,100000,7,8,14,0.28,0,1490648040710.4,900685868544.0,0.0,0.0,44185688064.0,30260112960.0,216.28746578746578
50,100000,8,16,10,0.2,0,2347976825836.8,1801372801536.0,0.0,0.0,43731187814.399994,13626809280.0,392.2139331855733
50,100000,8,2,34,0.68,0,846692964268.8,225171201024.0,0.0,0.0,44451620198.399994,41045672640.0,109.97564339512869
50,100000,8,4,24,0.48,0,1061314126272.0,450342402048.0,0.0,0.0,44364015513.6,37388023680.0,143.5607010121402
50,100000,8,8,21,0.42,0,1490640938428.8,900685868544.0,0.0,0.0,44178543206.399994,30260200320.0,216.27671967671967
50,100000,9,16,20,0.4,0,2348010372614.4,1801372801536.0,0.0,0.0,43766595840.0,13623288000.0,392.07199722879886
50,100000,9,2,36,0.72,0,846696094339.2,225171201024.0,0.0,0.0,44454297292.799995,41046546240.0,109.98313029662606
50,100000,9,4,38,0.76,0,1061322007459.2,450342402048.0,0.0,0.0,44372269516.799995,37387318080.0,143.56977187093156
50,100000,9,8,25,0.5,0,1490654803737.6,900685868544.0,0.0,0.0,44192783923.2,30259494720.0,216.2916834916835
50,200000,10,16,32,0.64,0,4696007813875.199,3602745603072.0,0.0,0.0,87518812876.79999,27249190080.0,391.93019778603957
50,200000,10,2,73,1.46,0,1693392186134.4,450342402048.0,0.0,0.0,88909178112.0,82091768640.0,109.98191284728692
50,200000,10,4,70,1.4,0,2122640588275.2,900685868544.0,0.0,0.0,88740944332.79999,74772888960.0,143.56456665645666
50,200000,10,8,68,1.36,0,2981307280924.8,1801372801536.0,0.0,0.0,88381803878.4,60519500160.0,216.28609381443752
50,200000,1,16,32,0.64,0,4695979963680.0,3602745603072.0,0.0,0.0,87489467289.59999,27252019200.0,392.11389277277857
50,200000,1,2,74,1.48,0,1693387682486.4,450342402048.0,0.0,0.0,88904389632.0,82092312960.0,109.976059996409
50,200000,1,4,72,1.44,0,2122635226752.0,900685868544.0,0.0,0.0,88734694809.59999,74774568960.0,143.562220006222
50,200000,1,8,74,1.48,0,2981292621072.0,1801372801536.0,0.0,0.0,88367073177.59999,60519560640.0,216.28409546363818
50,200000,2,16,20,0.4,0,4696012566201.601,3602746667520.0,0.0,0.0,87524184883.2,27246011520.0,392.0690811603622
50,200000,2,2,61,1.22,0,1693391444217.5999,450342402048.0,0.0,0.0,88908590131.2,82091486400.0,109.97708049656208
50,200000,2,4,68,1.36,0,2122641560620.7998,900685868544.0,0.0,0.0,88742588006.4,74771618880.0,143.56512280651228
50,200000,2,8,52,1.04,0,2981307812697.5996,1801372801536.0,0.0,0.0,88382436403.2,60519231360.0,216.2944739677896
50,200000,3,16,19,0.38,0,4695979116864.0,3602745603072.0,0.0,0.0,87486727833.59999,27255600960.0,392.06057185908577
50,200000,3,2,65,1.3,0,1693388915212.7998,450342402048.0,0.0,0.0,88905374054.4,82092790080.0,109.97928759689314
50,200000,3,4,67,1.34,0,2122634094124.7998,900685868544.0,0.0,0.0,88733189222.4,74775274560.0,143.56358340635833
50,200000,3,8,59,1.18,0,2981289854774.4,1801372801536.0,0.0,0.0,88363514112.0,60521045760.0,216.28561586424635
50,200000,4,16,34,0.68,0,4696038210144.0,3602745603072.0,0.0,0.0,87554256537.59999,27239640960.0,392.01793630358725
50,200000,4,2,77,1.54,0,1693395972499.2,450342402048.0,0.0,0.0,88913195980.79999,82091298240.0,109.98745689811854
50,200000,4,4,69,1.38,0,2122647388204.7998,900685868544.0,0.0,0.0,88748245094.4,74771941440.0,143.56892030689204
50,200000,4,8,70,1.4,0,2981324509795.2,1801372801536.0,0.0,0.0,88399135948.79999,60519312000.0,216.2978830191532
50,200000,5,16,29,0.58,0,4696001833699.2,3602745603072.0,0.0,0.0,87512710348.79999,27249418560.0,392.1120392168059
50,200000,5,2,70,1.4,0,1693390713321.5999,450342402048.0,0.0,0.0,88908411955.2,82090384320.0,109.97943009691451
50,200000,5,4,60,1.2,0,2122639376448.0,900685868544.0,0.0,0.0,88740485529.59999,74771464320.0,143.56387390638739
50,200000,5,8,61,1.22,0,2981304252288.0,1801372801536.0,0.0,0.0,88378587801.59999,60519849600.0,216.2856642642657
50,200000,6,16,19,0.38,0,4695995501500.8,3602745603072.0,0.0,0.0,87506157926.4,27249835200.0,392.01007245100726
50,200000,6,2,59,1.18,0,1693390872268.7998,450342402048.0,0.0,0.0,88907445350.4,82092554880.0,109.98456834768525
50,200000,6,4,55,1.1,0,2122638804576.0,900685868544.0,0.0,0.0,88738837401.59999,74773500480.0,143.56491760649175
50,200000,6,8,50,1.0,0,2981301585744.0,1801372801536.0,0.0,0.0,88375536537.59999,60520521600.0,216.28816952967628
50,200000,7,16,17,0.34,0,4695971799168.0,3602745603072.0,0.0,0.0,87480603033.59999,27253343040.0,392.015425103085
50,200000,7,2,62,1.24,0,1693387601971.2,450342402048.0,0.0,0.0,88904331724.79999,82092252480.0,109.98211479731722
50,200000,7,4,70,1.4,0,2122634375616.0,900685868544.0,0.0,0.0,88732913049.59999,74776329600.0,143.56377720637772
50,200000,7,8,56,1.12,0,2981290042320.0,1801372801536.0,0.0,0.0,88364556441.59999,60519453120.0,216.2816342626537
50,200000,8,16,26,0.52,0,4695963431136.0,3602745603072.0,0.0,0.0,87471961497.59999,27253860480.0,392.08288676657736
50,200000,8,2,71,1.42,0,1693388712969.5999,450342402048.0,0.0,0.0,88905672499.2,82091822400.0,109.97776374666456
50,200000,8,4,55,1.1,0,2122632099724.7998,900685868544.0,0.0,0.0,88731006566.4,74775630720.0,143.56149340614934
50,200000,8,8,46,0.92,0,2981286309936.0,1801372801536.0,0.0,0.0,88360035225.59999,60520924800.0,216.28202591281035
50,200000,9,16,34,0.68,0,4696001292768.0,3602745603072.0,0.0,0.0,87511783833.59999,27250151040.0,392.0750659650132
50,200000,9,2,79,1.58,0,1693391242934.4,450342402048.0,0.0,0.0,88907864064.0,82092467520.0,109.9821719473258
50,200000,9,4,79,1.58,0,2122640336870.4,900685868544.0,0.0,0.0,88740089088.0,74774031360.0,143.5654088065409
50,200000,9,8,73,1.46,0,2981303716080.0,1801372801536.0,0.0,0.0,88378476441.59999,60519009600.0,216.2877019650808
50,50000,10,16,5,0.1,0,1173999096249.6,900685868544.0,0.0,0.0,21877086259.199997,6812930880.0,391.9903601903602
50,50000,10,2,10,0.2,0,423348058579.19995,112585600512.0,0.0,0.0,22227219916.8,20523343680.0,109.98594257188515
50,50000,10,4,10,0.2,0,530658808934.4,225171201024.0,0.0,0.0,22184159232.0,18693346560.0,143.56595382638153
50,50000,10,8,9,0.18,0,745325556950.3999,450342402048.0,0.0,0.0,22094893056.0,15130133760.0,216.287662515065
50,50000,1,16,2,0.04,0,1173985066636.8,900685868544.0,0.0,0.0,21862088294.399998,6814772160.0,392.3500652900914
50,50000,1,2,7,0.14,0,423346707801.60004,112585600512.0,0.0,0.0,22225732147.199997,20523599040.0,109.9770899541799
50,50000,1,4,6,0.12,0,530655761798.4,225171201024.0,0.0,0.0,22180462080.0,18694576320.0,143.56112942445176
50,50000,1,8,8,0.16,0,745318070659.2,450342402048.0,0.0,0.0,22087307212.8,15130288320.0,216.28235511294204
50,50000,2,16,0,0.0,0,1174002305433.6,900685868544.0,0.0,0.0,21880582963.199997,6812400000.0,392.17974577974576
50,50000,2,2,3,0.06,0,423348031248.0,112585600512.0,0.0,0.0,22227540633.6,20522678400.0,109.97291794583589
50,50000,2,4,3,0.06,0,530660186630.39996,225171201024.0,0.0,0.0,22186208256.0,18692076480.0,143.56744782697913
50,50000,2,8,2,0.04,0,745327311196.8,450342402048.0,0.0,0.0,22096501094.399998,15130409280.0,216.29365031746013
50,50000,3,16,6,0.12,0,1173986638944.0,900685868544.0,0.0,0.0,21863482521.6,6815101440.0,392.0036704036704
50,50000,3,2,9,0.18,0,423345762048.0,112585600512.0,0.0,0.0,22224979353.6,20523236160.0,109.9739881479763
50,50000,3,4,9,0.18,0,530656908691.2,225171201024.0,0.0,0.0,22181985484.8,18693864000.0,143.56697382678954
50,50000,3,8,10,0.2,0,745318768368.0,450342402048.0,0.0,0.0,22087962009.6,15130368960.0,216.28271671308667
50,50000,4,16,5,0.1,0,1174011347251.2,900685868544.0,0.0,0.0,21891358156.8,6809120640.0,392.0188546188546
50,50000,4,2,9,0.18,0,423349143129.60004,112585600512.0,0.0,0.0,22228649779.199997,20522678400.0,109.98355736711473
50,50000,4,4,9,0.18,0,530662118688.0,225171201024.0,0.0,0.0,22187785113.6,18692748480.0,143.57160142864058
50,50000,4,8,9,0.18,0,745331525740.8,450342402048.0,0.0,0.0,22100755046.399998,15130342080.0,216.3016055206422
50,50000,5,16,5,0.1,0,1173987762432.0,900685868544.0,0.0,0.0,21864729753.6,6814866240.0,392.0724890724891
50,50000,5,2,8,0.16,0,423346436880.0,112585600512.0,0.0,0.0,22225959321.6,20522651520.0,109.96999873999748
50,50000,5,4,9,0.18,0,530656174156.7999,225171201024.0,0.0,0.0,22181112422.399998,18694126080.0,143.56087542435017
50,50000,5,8,8,0.16,0,745319275056.0,450342402048.0,0.0,0.0,22088563353.6,15130214400.0,216.27677211070883
50,50000,6,16,2,0.04,0,1174004773536.0,900685868544.0,0.0,0.0,21883638681.6,6811284480.0,391.9308923170708
50,50000,6,2,5,0.1,0,423348233212.80005,112585600512.0,0.0,0.0,22227170918.399998,20523767040.0,109.99140098280196
50,50000,6,4,5,0.1,0,530661019372.80005,225171201024.0,0.0,0.0,22186145894.399998,18693769920.0,143.57274742909897
50,50000,6,8,3,0.06,0,745327569388.8,450342402048.0,0.0,0.0,22097414246.399998,15129166080.0,216.29327691731078
50,50000,7,16,3,0.06,0,1174001160844.8,900685868544.0,0.0,0.0,21879727718.399998,6811842240.0,391.77100637100637
50,50000,7,2,4,0.08,0,423348282902.4,112585600512.0,0.0,0.0,22227700992.0,20522839680.0,109.98385996771994
50,50000,7,4,5,0.1,0,530660157273.60004,225171201024.0,0.0,0.0,22185642547.199997,18693091200.0,143.56884542753818
50,50000,7,8,4,0.08,0,745326296390.3999,450342402048.0,0.0,0.0,22095628032.0,15130133760.0,216.29553791821516
50,50000,8,16,3,0.06,0,1173985964601.5999,900685868544.0,0.0,0.0,21863678515.199997,6813468480.0,392.2887316887317
50,50000,8,2,10,0.2,0,423346414723.2,112585600512.0,0.0,0.0,22225772236.8,20522967360.0,109.96999293998589
50,50000,8,4,9,0.18,0,530656771008.0,225171201024.0,0.0,0.0,22181972121.6,18693628800.0,143.5614802245921
50,50000,8,8,7,0.14,0,745319222764.8,450342402048.0,0.0,0.0,22088460902.399998,15130308480.0,216.2773945109578
50,50000,9,16,6,0.12,0,1174003630080.0,900685868544.0,0.0,0.0,21882302361.6,6811640640.0,392.1204159204159
50,50000,9,2,11,0.22,0,423347859091.2,112585600512.0,0.0,0.0,22227108556.8,20523162240.0,109.98752837505675
50,50000,9,4,9,0.18,0,530661473817.60004,225171201024.0,0.0,0.0,22186355251.199997,18694233600.0,143.57495982998392
50,50000,9,8,7,0.14,0,745326357379.2,450342402048.0,0.0,0.0,22096037836.8,15129475200.0,216.29234451693782

ECC RH Runs
Rows,Hits,Seed,ECC Correctable,ECC Detectable,ECC Undetectable,TRR Commands,Total Energy,Refresh Energy,TRR Energy,Write Energy,Read Energy,Activation Energy,Average Read Latency
20,50000,1,4,0,0,0,147879165196.8,22516268544.0,0.0,0.0,8899093862.4,8581937280.0,92.13189463189464
20,50000,2,3,0,0,0,147879143500.8,22516268544.0,0.0,0.0,8899071590.4,8581937280.0,92.12867112867113
20,50000,3,2,0,0,0,147879165945.59998,22516268544.0,0.0,0.0,8899058227.199999,8582004480.0,92.12635562635563
20,50000,4,4,0,0,0,147879350064.0,22516268544.0,0.0,0.0,8899352217.599998,8581802880.0,92.14228764228764
20,50000,5,1,0,0,0,147879086832.0,22516268544.0,0.0,0.0,8899062681.599998,8581849920.0,92.13865013865014
20,50000,6,0,0,0,0,147879320755.2,22516268544.0,0.0,0.0,8899142860.8,8582138880.0,92.11734261734262
20,50000,7,3,0,0,0,147879454377.59998,22516268544.0,0.0,0.0,8899325491.199999,8582044800.0,92.13181613181614
20,50000,8,5,0,0,0,147878693568.0,22516268544.0,0.0,0.0,8898617241.599998,8581944000.0,92.12988362988364
20,50000,9,1,0,0,0,147879662524.8,22516268544.0,0.0,0.0,8899606118.4,8581910400.0,92.14178414178414
20,50000,10,3,0,0,0,147879399302.4,22516268544.0,0.0,0.0,8899356672.0,8581883520.0,92.13658413658413
50,50000,1,10,0,0,0,369699316099.19995,56292268032.0,0.0,0.0,22247309260.8,21454896960.0,92.13350045340019
50,50000,2,9,0,0,0,369700838572.80005,56292268032.0,0.0,0.0,22248997478.399998,21454594560.0,92.14250345700138
50,50000,3,8,0,0,0,369699524601.6,56292268032.0,0.0,0.0,22247692339.199997,21454581120.0,92.13790705516283
50,50000,4,8,0,0,0,369701241129.6,56292268032.0,0.0,0.0,22249385011.199997,21454628160.0,92.13890405556162
50,50000,5,6,0,0,0,369699139315.19995,56292268032.0,0.0,0.0,22246886092.8,21455360640.0,92.11963244785298
50,50000,6,4,0,0,0,369700517462.4,56292268032.0,0.0,0.0,22248302592.0,21455286720.0,92.13011005204402
50,50000,7,8,0,0,0,369700335878.4,56292268032.0,0.0,0.0,22248413952.0,21454749120.0,92.13314965325986
50,50000,8,8,0,0,0,369699919056.0,56292268032.0,0.0,0.0,22247741337.6,21455226240.0,92.1280132512053
50,50000,9,4,0,0,0,369700869436.7999,56292268032.0,0.0,0.0,22248730214.399998,21455152320.0,92.12955925182371
50,50000,10,10,0,0,0,369699776102.39996,56292268032.0,0.0,0.0,22247834880.0,21454789440.0,92.1329372531749
20,100000,1,15,0,0,0,295759325404.8,45033601536.0,0.0,0.0,17797982822.399998,17163928320.0,92.13078256539129
20,100000,2,15,0,0,0,295759921814.39996,45033601536.0,0.0,0.0,17798535168.0,17164008960.0,92.12463056231528
20,100000,3,12,0,0,0,295758767616.0,45033601536.0,0.0,0.0,17797439385.6,17163901440.0,92.12899531449766
20,100000,4,18,0,0,0,295759764230.4,45033601536.0,0.0,0.0,17798512896.0,17163760320.0,92.13645256822629
20,100000,5,19,0,0,0,295759759651.2,45033601536.0,0.0,0.0,17798588620.8,17163612480.0,92.14126957063479
20,100000,6,16,0,0,0,295759812403.2,45033601536.0,0.0,0.0,17798410444.8,17164042560.0,92.12757106378554
20,100000,7,10,0,0,0,295759666579.19995,45033601536.0,0.0,0.0,17798276812.8,17164015680.0,92.12875581437791
20,100000,8,22,0,0,0,295759544899.2,45033601536.0,0.0,0.0,17798232268.8,17163867840.0,92.13237606618803
20,100000,9,13,0,0,0,295759587273.6,45033601536.0,0.0,0.0,17798325811.199997,17163773760.0,92.13514506757254
20,100000,10,17,0,0,0,295760003884.8,45033601536.0,0.0,0.0,17798851430.399998,17163572160.0,92.14232032116016
50,100000,1,42,0,0,0,739400565936.0,112585600512.0,0.0,0.0,44495709849.6,42909336960.0,92.13756004126802
50,100000,2,48,0,0,0,739403421705.6001,112585600512.0,0.0,0.0,44498823475.2,42908866560.0,92.14648432929687
50,100000,3,40,0,0,0,739399728336.0,112585600512.0,0.0,0.0,44494707609.6,42909652800.0,92.13161042632208
50,100000,4,32,0,0,0,739401686361.6001,112585600512.0,0.0,0.0,44496752179.2,42909491520.0,92.13555982711196
50,100000,5,46,0,0,0,739400466048.0,112585600512.0,0.0,0.0,44495130777.6,42910230720.0,92.12699072539814
50,100000,6,39,0,0,0,739403069721.6001,112585600512.0,0.0,0.0,44497865779.2,42909988800.0,92.13597382719476
50,100000,7,36,0,0,0,739400642563.2,112585600512.0,0.0,0.0,44495611852.799995,42909666240.0,92.13024742604948
50,100000,8,37,0,0,0,739402146787.2,112585600512.0,0.0,0.0,44497037260.799995,42909820800.0,92.1349395269879
50,100000,9,40,0,0,0,739403327452.8,112585600512.0,0.0,0.0,44498235494.399994,42909780480.0,92.13500212700042
50,100000,10,41,0,0,0,739400640528.0,112585600512.0,0.0,0.0,44495709849.6,42909478080.0,92.13497872699574
20,200000,1,42,0,0,0,591520964851.2,90068267520.0,0.0,0.0,35597279692.799995,34327534080.0,92.1359069259651
20,200000,2,46,0,0,0,591520893532.7999,90068267520.0,0.0,0.0,35597163878.399994,34327614720.0,92.13615830105937
20,200000,3,39,0,0,0,591520828416.0,90068267520.0,0.0,0.0,35597110425.6,34327594560.0,92.13499317562244
20,200000,4,47,0,0,0,591521851507.2,90068267520.0,0.0,0.0,35598126028.799995,34327614720.0,92.13713855142696
20,200000,5,43,0,0,0,591520874169.6001,90068267520.0,0.0,0.0,35597306419.2,34327319040.0,92.13991505246814
20,200000,6,38,0,0,0,591520949683.2,90068267520.0,0.0,0.0,35597301964.799995,34327473600.0,92.13484742556778
20,200000,7,45,1,0,0,591519979382.3999,90068267520.0,0.0,0.0,35596090368.0,34327903680.0,92.13002604875977
20,200000,8,44,1,0,0,591521301571.2,90068267520.0,0.0,0.0,35597658316.799995,34327453440.0,92.13840205190077
20,200000,9,36,0,0,0,591521210688.0,90068267520.0,0.0,0.0,35597444505.6,34327681920.0,92.13535317575744
20,200000,10,43,0,0,0,591521217561.6,90068267520.0,0.0,0.0,35597595955.2,34327419840.0,92.13775267665726
50,200000,1,97,0,0,0,1478803110633.5999,225171201024.0,0.0,0.0,88993156915.2,85818774720.0,92.1363540204531
50,200000,2,103,0,0,0,1478805501043.2,225171201024.0,0.0,0.0,88995669196.79999,85818559680.0,92.14137572120636
50,200000,3,101,1,0,0,1478801599180.7998,225171201024.0,0.0,0.0,88991655782.4,85818768000.0,92.13493117023968
50,200000,4,117,0,0,0,1478804924246.4,225171201024.0,0.0,0.0,88995214848.0,85818324480.0,92.13978092096714
50,200000,5,98,0,0,0,1478805148032.0,225171201024.0,0.0,0.0,88994586777.59999,85819903680.0,92.13151191972679
50,200000,6,103,0,0,0,1478804042688.0,225171201024.0,0.0,0.0,88993317273.59999,85820206080.0,92.13246706987006
50,200000,7,101,1,0,0,1478800975180.7998,225171201024.0,0.0,0.0,88990720358.4,85819339200.0,92.13134891970233
50,200000,8,105,2,0,0,1478804049446.4,225171201024.0,0.0,0.0,88993722624.0,85819480320.0,92.1361453704218
50,200000,9,102,0,0,0,1478805193968.0,225171201024.0,0.0,0.0,88994720409.59999,85819742400.0,92.13498577024787
50,200000,10,90,0,0,0,1478803813929.5999,225171201024.0,0.0,0.0,88993780531.2,85818929280.0,92.13624652043698

Raw Workload Runs
Seed,Flips,TRR Commands,Total Energy,Refresh Energy,TRR Energy,Write Energy,Read Energy,Activation Energy,Average Read Latency
1,0,0,312790714742.39996,51174402048.0,0.0,112952448.0,311580825.59999996,641215680.0,65.05710610932476
2,0,0,312879613363.2,51174402048.0,0.0,113426611.19999999,311019571.2,641188800.0,65.37610423079677
3,0,0,312668965219.2,51174402048.0,0.0,113697561.6,310658764.79999995,640167360.0,65.62868158170066
4,0,0,312784473782.39996,51174402048.0,0.0,113020185.6,311473920.0,641014080.0,65.4404465791806
5,0,0,312690061833.6,51174402048.0,0.0,112850841.6,311687731.2,641565120.0,65.42059773136376
6,0,0,313156687766.39996,51174402048.0,0.0,112275072.0,312360345.59999996,641195520.0,65.43384365378036
7,0,0,312920383084.8,51174402048.0,0.0,113528217.6,310921574.4,640906560.0,65.285190489831
8,0,0,312940756867.2,51174402048.0,0.0,113291136.0,311166566.4,640530240.0,65.24166797842045
9,0,0,312831902150.39996,51174402048.0,0.0,113426611.19999999,311055206.4,641235840.0,65.53794722751157
10,0,0,312868587072.0,51174402048.0,0.0,113325004.8,311144294.4,641874240.0,65.30380833798463

Workload Runs with TRR
Seed,Flips,TRR Commands,Total Energy,Refresh Energy,TRR Energy,Write Energy,Read Energy,Activation Energy,Average Read Latency
1,0,6,312797101430.39996,51174402048.0,6386688.0,112952448.0,311580825.59999996,641215680.0,65.05710610932476
2,0,6,312886000051.2,51174402048.0,6386688.0,113426611.19999999,311019571.2,641188800.0,65.37610423079677
3,0,7,312676416355.2,51174402048.0,7451136.0,113697561.6,310658764.79999995,640167360.0,65.62868158170066
4,0,6,312790860470.39996,51174402048.0,6386688.0,113020185.6,311473920.0,641014080.0,65.4404465791806
5,0,6,312696448521.6,51174402048.0,6386688.0,112850841.6,311687731.2,641565120.0,65.42059773136376
6,0,6,313163074454.39996,51174402048.0,6386688.0,112275072.0,312360345.59999996,641195520.0,65.43384365378036
7,0,6,312926769772.8,51174402048.0,6386688.0,113528217.6,310921574.4,640906560.0,65.285190489831
8,0,6,312947143555.2,51174402048.0,6386688.0,113291136.0,311166566.4,640530240.0,65.24166797842045
9,0,7,312839353286.39996,51174402048.0,7451136.0,113426611.19999999,311055206.4,641235840.0,65.53794722751157
10,0,6,312874973760.0,51174402048.0,6386688.0,113325004.8,311144294.4,641874240.0,65.30380833798463

Workload Runs with Increased Refresh Rate
Seed,Refresh Multi,Flips,TRR Commands,Total Energy,Refresh Energy,TRR Energy,Write Energy,Read Energy,Activation Energy,Average Read Latency
